Id,SalePrice
1461,126385.99999999993
1462,152849.74499999997
1463,178494.9500000001
1464,182760.465
1465,197767.1799999998
1466,186243.55999999994
1467,173980.00000000006
1468,176682.61999999994
1469,175388.92999999988
1470,122990.17500000003
1471,196882.81000000006
1472,95516.605
1473,99164.50000000001
1474,153970.06999999977
1475,139303.95999999996
1476,371101.8399999998
1477,256519.44999999992
1478,303587.3049999996
1479,270354.62
1480,463846.8449999999
1481,305898.95499999996
1482,215005.5349999999
1483,177157.08500000005
1484,174295.4199999999
1485,169781.91499999998
1486,207216.9900000001
1487,330146.28000000014
1488,238675.75500000003
1489,205940.46500000017
1490,201213.765
1491,196925.50999999998
1492,93430.65999999999
1493,178889.0250000001
1494,290186.61499999976
1495,286905.3249999998
1496,222183.75500000003
1497,197326.38000000003
1498,152761.61999999997
1499,151645.005
1500,157174.16999999995
1501,173353.91
1502,164622.21499999994
1503,305238.5
1504,237126.89999999985
1505,222299.09500000006
1506,183453.02
1507,230827.14999999997
1508,197061.79499999995
1509,168844.97499999995
1510,151573.62500000006
1511,148723.91000000006
1512,166257.5650000001
1513,158916.10499999998
1514,157115.85500000004
1515,171370.75
1516,161594.4150000001
1517,150360.68499999997
1518,135508.20500000007
1519,214278.33500000022
1520,139112.25000000012
1521,143240.00000000006
1522,161494.67500000005
1523,112706.26500000004
1524,121384.11999999998
1525,124667.73499999997
1526,129525.71000000005
1527,100694.46999999994
1528,128341.12500000004
1529,141191.12
1530,167966.54999999996
1531,124471.47999999992
1532,106817.545
1533,134882.535
1534,118533.29500000003
1535,151178.97
1536,115355.72500000006
1537,80781.28499999999
1538,199557.84499999986
1539,249876.3100000002
1540,130071.24999999994
1541,151393.18000000002
1542,149745.23500000002
1543,212123.35499999984
1544,77507.22000000002
1545,107437.25
1546,127848.49999999993
1547,135291.38999999998
1548,132729.21500000008
1549,110587.40000000002
1550,147224.09999999995
1551,119849.01500000001
1552,143834.12
1553,148502.45499999993
1554,114158.54500000001
1555,173163.15000000002
1556,93173.75
1557,132678.78499999997
1558,101123.75000000003
1559,126549.95999999999
1560,145971.4299999999
1561,144914.60000000006
1562,124979.11999999997
1563,123568.40500000007
1564,169563.8650000001
1565,151234.70500000002
1566,211143.18500000026
1567,85465.61000000003
1568,230610.82499999998
1569,154706.34000000005
1570,127931.10499999998
1571,133342.93999999994
1572,153398.58000000005
1573,234521.4600000002
1574,132253.16999999995
1575,199917.93000000014
1576,211622.5850000001
1577,200219.27500000005
1578,148942.23
1579,143869.74999999994
1580,189791.98999999993
1581,139502.27
1582,128528.24999999999
1583,323897.1999999999
1584,242286.94999999995
1585,144584.92500000016
1586,76571.07999999999
1587,101128.06999999999
1588,149382.49500000002
1589,101097.3
1590,131400.3999999999
1591,99820.63000000005
1592,130458.92500000003
1593,121173.69499999993
1594,141220.55000000002
1595,130835.26499999996
1596,230301.07499999987
1597,176296.54500000013
1598,187024.0249999999
1599,214207.37
1600,191482.59499999983
1601,80445.35500000001
1602,116618.20499999999
1603,88045.16000000002
1604,286094.8249999998
1605,250834.6999999998
1606,167201.75500000006
1607,178179.15000000002
1608,207132.9550000001
1609,191785.205
1610,156329.46
1611,146188.99999999994
1612,169971.33000000002
1613,164879.3050000001
1614,123651.54000000002
1615,85072.24999999994
1616,83140.24999999996
1617,90651.99999999988
1618,128633.75
1619,129924.455
1620,174928.80000000013
1621,135566.57500000004
1622,152548.66999999995
1623,289539.2300000001
1624,212720.72999999995
1625,133031.54
1626,178055.33999999994
1627,191934.14999999997
1628,280585.5399999999
1629,176921.82499999995
1630,379515.7599999998
1631,226047.61499999985
1632,250446.44000000012
1633,165850.57000000007
1634,182058.20999999993
1635,183653.06
1636,165264.12000000002
1637,175522.70000000004
1638,209448.6649999999
1639,183421.47499999983
1640,241904.54000000015
1641,181270.24999999994
1642,222615.28499999997
1643,224610.98499999993
1644,229791.7249999998
1645,180366.49999999997
1646,154607.95
1647,167931.27000000005
1648,143080.79999999993
1649,138276.14999999994
1650,121330.29499999997
1651,119897.73000000001
1652,94939.105
1653,95453.35499999995
1654,161820.47999999984
1655,153097.47499999998
1656,152781.1199999999
1657,160307.97999999986
1658,158744.81499999997
1659,142707.72499999992
1660,142831.92000000004
1661,432222.16000000015
1662,371749.4849999999
1663,373236.3200000001
1664,465515.9349999995
1665,319165.2549999997
1666,335269.0799999999
1667,364016.46499999985
1668,329242.9899999998
1669,306764.2149999997
1670,341126.47
1671,246730.38000000015
1672,465464.7249999999
1673,311535.59499999986
1674,250883.8449999999
1675,193833.19000000006
1676,193612.5399999999
1677,206519.10500000013
1678,470567.36499999947
1679,383947.785
1680,317669.37500000006
1681,284216.5899999996
1682,298487.2449999999
1683,189547.38000000006
1684,172178.7199999999
1685,174434.62499999988
1686,169523.72499999983
1687,166969.62000000005
1688,190898.2099999999
1689,193395.40999999997
1690,182657.20999999988
1691,174679.95
1692,275318.81
1693,167678.245
1694,185406.89999999982
1695,167941.4800000001
1696,261749.64999999994
1697,168378.56499999994
1698,347675.2200000001
1699,309139.81499999994
1700,238919.32499999975
1701,257731.46499999985
1702,252517.94499999983
1703,249262.19999999995
1704,306427.4599999999
1705,249113.44000000006
1706,450922.4199999995
1707,222744.5400000004
1708,216900.04000000015
1709,288257.895
1710,224497.25500000015
1711,268828.85999999987
1712,241131.35
1713,238571.24500000023
1714,222730.74999999985
1715,200989.85000000003
1716,171412.88500000004
1717,159387.92499999993
1718,139427.99500000002
1719,211835.0250000001
1720,252029.6950000001
1721,161353.01999999996
1722,129255.36999999998
1723,153755.94999999998
1724,212751.95000000007
1725,232175.95499999987
1726,193903.25000000006
1727,176968.8650000001
1728,185271.975
1729,167366.11000000007
1730,162251.6250000001
1731,117205.05999999994
1732,130537.74000000009
1733,124666.16
1734,133213.16499999998
1735,132323.165
1736,112132.06999999996
1737,361805.525
1738,212375.78500000018
1739,269519.0600000001
1740,198381.385
1741,177069.04499999998
1742,170250.8399999999
1743,175991.9750000003
1744,313856.01999999984
1745,228121.04000000012
1746,270401.5949999999
1747,212111.34499999986
1748,202710.99500000005
1749,161569.73999999996
1750,151496.00500000012
1751,219381.6700000001
1752,123474.49999999997
1753,147379.395
1754,208820.285
1755,168801.97999999998
1756,122730.78999999998
1757,119436.66499999996
1758,146675.165
1759,166038.99499999985
1760,160408.63500000004
1761,155196.16999999998
1762,172378.61
1763,166783.25000000006
1764,115653.48999999998
1765,171490.57999999987
1766,174632.75
1767,199123.28999999998
1768,142162.045
1769,163965.42499999996
1770,140268.25
1771,143202.7
1772,128947.56999999985
1773,143555.8649999999
1774,139843.0650000001
1775,133841.69499999992
1776,119405.40000000001
1777,117307.24999999996
1778,128787.49499999994
1779,117134.20999999993
1780,174211.52500000005
1781,134637.15499999997
1782,97201.645
1783,124987.85499999994
1784,95231.805
1785,117251.03499999995
1786,147783.03999999995
1787,159477.585
